map_acc	map_name	map_display_order	feature_acc	feature_name	feature_start	feature_stop	feature_type_acc	is_landmark
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr4_Gm3-64	RLG_Gmr4_Gm3-64	16785653	16791129	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-89	RLG_Gmr9_Gm3-89	16799306	16800962	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr4_Gm3-65	RLG_Gmr4_Gm3-65	16801409	16802371	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr6_Gm3-38	RLC_Gmr6_Gm3-38	16803704	16804813	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr4_Gm3-66	RLG_Gmr4_Gm3-66	16823285	16824258	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr4_Gm3-67	RLG_Gmr4_Gm3-67	16831748	16838244	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr309_Gm3-1	RLG_Gmr309_Gm3-1	16853291	16859086	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_DTH_uuu_Gm3-25	DTH_uuu_Gm3-25	16861065	16861509	TIR_Mite	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr19_Gm3-25	RLG_Gmr19_Gm3-25	16864682	16865777	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr37_Gm3-31	RLC_Gmr37_Gm3-31	16873555	16875185	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr5_Gm3-60	RLC_Gmr5_Gm3-60	16876756	16887882	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr19_Gm3-26	RLG_Gmr19_Gm3-26	16881052	16882154	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr25_Gm3-16	RLG_Gmr25_Gm3-16	16896390	16897783	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr4_Gm3-68	RLG_Gmr4_Gm3-68	16904804	16905764	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr5_Gm3-61	RLC_Gmr5_Gm3-61	16933887	16960434	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-90	RLG_Gmr9_Gm3-90	16937673	16956348	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-91	RLG_Gmr9_Gm3-91	16960803	16962691	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-92	RLG_Gmr9_Gm3-92	16965496	16979023	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr2_Gm3-9	RLC_Gmr2_Gm3-9	16981348	16990619	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-93	RLG_Gmr9_Gm3-93	17005855	17007744	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr4_Gm3-69	RLG_Gmr4_Gm3-69	17008528	17019783	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr1_Gm3-23	RLG_Gmr1_Gm3-23	17008740	17019016	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-94	RLG_Gmr9_Gm3-94	17028976	17045884	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr25_Gm3-17	RLG_Gmr25_Gm3-17	17051303	17056623	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr21_Gm3-23	RLG_Gmr21_Gm3-23	17052457	17056361	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr19_Gm3-27	RLG_Gmr19_Gm3-27	17079960	17081040	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-95	RLG_Gmr9_Gm3-95	17094373	17109340	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr4_Gm3-70	RLG_Gmr4_Gm3-70	17153005	17153642	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-96	RLG_Gmr9_Gm3-96	17166513	17168789	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr6_Gm3-39	RLC_Gmr6_Gm3-39	17205348	17206443	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr1_Gm3-24	RLG_Gmr1_Gm3-24	17207786	17208934	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-97	RLG_Gmr9_Gm3-97	17209952	17212190	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_DTT_uuu_Gm3-30	DTT_uuu_Gm3-30	17226302	17226544	TIR_Mite	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr37_Gm3-32	RLC_Gmr37_Gm3-32	17232157	17233700	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr169_Gm3-7	RLG_Gmr169_Gm3-7	17234208	17236515	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr37_Gm3-33	RLC_Gmr37_Gm3-33	17249393	17250874	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-98	RLG_Gmr9_Gm3-98	17252911	17266536	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-99	RLG_Gmr9_Gm3-99	17273629	17275558	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr2_Gm3-10	RLC_Gmr2_Gm3-10	17277757	17286986	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_DTH_uuu_Gm3-26	DTH_uuu_Gm3-26	17314483	17314932	TIR_Mite	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr37_Gm3-34	RLC_Gmr37_Gm3-34	17324758	17326422	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr19_Gm3-28	RLG_Gmr19_Gm3-28	17340279	17351439	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr4_Gm3-71	RLG_Gmr4_Gm3-71	17343426	17344402	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr136_Gm3-2	RLC_Gmr136_Gm3-2	17365748	17365921	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr21_Gm3-24	RLG_Gmr21_Gm3-24	17379276	17382847	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr2_Gm3-11	RLC_Gmr2_Gm3-11	17383741	17393185	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr19_Gm3-29	RLG_Gmr19_Gm3-29	17410194	17411316	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr34_Gm3-11	RLG_Gmr34_Gm3-11	17420697	17447160	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr4_Gm3-72	RLG_Gmr4_Gm3-72	17423473	17424460	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr6_Gm3-40	RLC_Gmr6_Gm3-40	17424552	17425628	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr21_Gm3-25	RLG_Gmr21_Gm3-25	17426649	17430568	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr3_Gm3-32	RLG_Gmr3_Gm3-32	17435359	17440728	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr4_Gm3-73	RLG_Gmr4_Gm3-73	17450488	17451391	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-100	RLG_Gmr9_Gm3-100	17451593	17477396	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr2_Gm3-12	RLC_Gmr2_Gm3-12	17457530	17467372	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-101	RLG_Gmr9_Gm3-101	17481566	17492899	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr6_Gm3-41	RLC_Gmr6_Gm3-41	17503840	17512951	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr10_Gm3-9	RLC_Gmr10_Gm3-9	17562119	17566658	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr25_Gm3-18	RLG_Gmr25_Gm3-18	17579806	17581223	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr25_Gm3-19	RLG_Gmr25_Gm3-19	17582149	17583560	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr2_Gm3-13	RLC_Gmr2_Gm3-13	17587838	17597640	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr2_Gm3-14	RLC_Gmr2_Gm3-14	17600046	17609876	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_DTH_uuu_Gm3-27	DTH_uuu_Gm3-27	17612526	17612974	TIR_Mite	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr2_Gm3-15	RLC_Gmr2_Gm3-15	17615287	17625121	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr5_Gm3-62	RLC_Gmr5_Gm3-62	17626355	17627956	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr3_Gm3-33	RLG_Gmr3_Gm3-33	17633187	17634074	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr2_Gm3-16	RLC_Gmr2_Gm3-16	17635192	17644679	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr5_Gm3-63	RLC_Gmr5_Gm3-63	17655081	17656698	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr6_Gm3-42	RLC_Gmr6_Gm3-42	17658460	17667010	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr25_Gm3-20	RLG_Gmr25_Gm3-20	17668445	17677047	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr3_Gm3-34	RLG_Gmr3_Gm3-34	17677402	17684459	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-102	RLG_Gmr9_Gm3-102	17680316	17683120	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr37_Gm3-35	RLC_Gmr37_Gm3-35	17684937	17685718	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr37_Gm3-36	RLC_Gmr37_Gm3-36	17697584	17699210	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr6_Gm3-43	RLC_Gmr6_Gm3-43	17702036	17711180	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr5_Gm3-64	RLC_Gmr5_Gm3-64	17721968	17723651	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr1_Gm3-25	RLG_Gmr1_Gm3-25	17743604	17753055	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr4_Gm3-74	RLG_Gmr4_Gm3-74	17762026	17763000	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-103	RLG_Gmr9_Gm3-103	17765267	17780635	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-104	RLG_Gmr9_Gm3-104	17850390	17852094	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr37_Gm3-37	RLC_Gmr37_Gm3-37	17857425	17887232	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr19_Gm3-30	RLG_Gmr19_Gm3-30	17858883	17887014	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr2_Gm3-17	RLC_Gmr2_Gm3-17	17863057	17872318	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr4_Gm3-75	RLG_Gmr4_Gm3-75	17873891	17881899	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr1_Gm3-26	RLG_Gmr1_Gm3-26	17899678	17920371	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr1_Gm3-27	RLG_Gmr1_Gm3-27	17902095	17912480	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr6_Gm3-44	RLC_Gmr6_Gm3-44	17920880	17929609	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-105	RLG_Gmr9_Gm3-105	17931442	17947935	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-106	RLG_Gmr9_Gm3-106	17949497	17958424	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr37_Gm3-38	RLC_Gmr37_Gm3-38	17963014	17964703	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr5_Gm3-65	RLC_Gmr5_Gm3-65	17972379	17974018	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr18_Gm3-21	RLC_Gmr18_Gm3-21	17980496	17984532	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr4_Gm3-76	RLG_Gmr4_Gm3-76	17998872	18005906	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr1_Gm3-28	RLG_Gmr1_Gm3-28	18000086	18001243	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr5_Gm3-66	RLC_Gmr5_Gm3-66	18015730	18017311	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_DTH_uuu_Gm3-28	DTH_uuu_Gm3-28	18076802	18077188	TIR_Mite	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr24_Gm3-31	RLC_Gmr24_Gm3-31	18081066	18083636	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr2_Gm3-18	RLC_Gmr2_Gm3-18	18093909	18103810	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr324_Gm3-6	RLC_Gmr324_Gm3-6	18122454	18123747	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_DTM_uuu_Gm3-36	DTM_uuu_Gm3-36	18126175	18127411	TIR_ukn	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr18_Gm3-22	RLC_Gmr18_Gm3-22	18168334	18169350	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-107	RLG_Gmr9_Gm3-107	18181345	18194566	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_DTC_uuu_Gm3-1	DTC_uuu_Gm3-1	18204367	18216773	TIR_ukn	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr139_Gm3-4	RLG_Gmr139_Gm3-4	18234753	18253784	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr5_Gm3-67	RLC_Gmr5_Gm3-67	18244147	18245854	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr19_Gm3-31	RLG_Gmr19_Gm3-31	18260186	18270117	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-108	RLG_Gmr9_Gm3-108	18282762	18299355	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-109	RLG_Gmr9_Gm3-109	18299825	18325948	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr2_Gm3-19	RLC_Gmr2_Gm3-19	18302145	18312066	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr3_Gm3-35	RLG_Gmr3_Gm3-35	18317944	18318853	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-110	RLG_Gmr9_Gm3-110	18333509	18350466	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr3_Gm3-36	RLG_Gmr3_Gm3-36	18381400	18382343	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr25_Gm3-21	RLG_Gmr25_Gm3-21	18386230	18387714	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-111	RLG_Gmr9_Gm3-111	18410926	18412957	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-112	RLG_Gmr9_Gm3-112	18436641	18438506	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr19_Gm3-32	RLG_Gmr19_Gm3-32	18455689	18465455	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr15_Gm3-6	RLC_Gmr15_Gm3-6	18502444	18507078	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr4_Gm3-77	RLG_Gmr4_Gm3-77	18545062	18546071	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr24_Gm3-32	RLC_Gmr24_Gm3-32	18561495	18563886	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr324_Gm3-7	RLC_Gmr324_Gm3-7	18576849	18578202	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_DTM_uuu_Gm3-37	DTM_uuu_Gm3-37	18632003	18632511	TIR_ukn	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr25_Gm3-22	RLG_Gmr25_Gm3-22	18639981	18641395	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr5_Gm3-68	RLC_Gmr5_Gm3-68	18644908	18646632	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr21_Gm3-26	RLG_Gmr21_Gm3-26	18654265	18681979	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr2_Gm3-20	RLC_Gmr2_Gm3-20	18662455	18672048	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr25_Gm3-23	RLG_Gmr25_Gm3-23	18685110	18686527	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr37_Gm3-39	RLC_Gmr37_Gm3-39	18703692	18705342	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-113	RLG_Gmr9_Gm3-113	18715411	18735370	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_DTT_uuu_Gm3-31	DTT_uuu_Gm3-31	18737112	18737375	TIR_Mite	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr27_Gm3-3	RLG_Gmr27_Gm3-3	18753509	18753786	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RIL_Gml1_Gm3-2	RIL_Gml1_Gm3-2	18802411	18805585	LINE_ukn	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_DTH_uuu_Gm3-29	DTH_uuu_Gm3-29	18821455	18821902	TIR_Mite	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr1_Gm3-29	RLG_Gmr1_Gm3-29	18826117	18827261	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr6_Gm3-45	RLC_Gmr6_Gm3-45	18829734	18838892	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr23_Gm3-1	RLC_Gmr23_Gm3-1	18840001	18840496	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr3_Gm3-37	RLG_Gmr3_Gm3-37	18845989	18846895	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr37_Gm3-40	RLC_Gmr37_Gm3-40	18854059	18860672	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr19_Gm3-33	RLG_Gmr19_Gm3-33	18854980	18860019	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr18_Gm3-23	RLC_Gmr18_Gm3-23	18864285	18865348	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr4_Gm3-78	RLG_Gmr4_Gm3-78	18865738	18866732	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-114	RLG_Gmr9_Gm3-114	18892017	18921929	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr2_Gm3-21	RLC_Gmr2_Gm3-21	18901328	18911165	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr22_Gm3-1	RLC_Gmr22_Gm3-1	18998080	19007282	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr25_Gm3-24	RLG_Gmr25_Gm3-24	19004031	19005446	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr2_Gm3-22	RLC_Gmr2_Gm3-22	19007668	19008777	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr4_Gm3-79	RLG_Gmr4_Gm3-79	19010311	19011285	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_DTT_uuu_Gm3-32	DTT_uuu_Gm3-32	19019140	19019531	TIR_Mite	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr5_Gm3-69	RLC_Gmr5_Gm3-69	19031547	19033221	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr5_Gm3-70	RLC_Gmr5_Gm3-70	19034930	19038198	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr3_Gm3-38	RLG_Gmr3_Gm3-38	19041072	19044699	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr5_Gm3-71	RLC_Gmr5_Gm3-71	19051269	19052935	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr18_Gm3-24	RLC_Gmr18_Gm3-24	19106571	19107661	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr364_Gm3-1	RLG_Gmr364_Gm3-1	19124193	19125509	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-115	RLG_Gmr9_Gm3-115	19128342	19147958	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr360_Gm3-1	RLG_Gmr360_Gm3-1	19164539	19164978	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr522_Gm3-1	RLG_Gmr522_Gm3-1	19168845	19169495	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr24_Gm3-33	RLC_Gmr24_Gm3-33	19171502	19174614	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr120_Gm3-1	RLG_Gmr120_Gm3-1	19183793	19184166	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr5_Gm3-72	RLC_Gmr5_Gm3-72	19209344	19211032	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr35_Gm3-2	RLC_Gmr35_Gm3-2	19233164	19247828	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr24_Gm3-34	RLC_Gmr24_Gm3-34	19287330	19290022	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr17_Gm3-18	RLG_Gmr17_Gm3-18	19307193	19311320	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr3_Gm3-39	RLG_Gmr3_Gm3-39	19308263	19309170	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr25_Gm3-25	RLG_Gmr25_Gm3-25	19314994	19316406	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr12_Gm3-12	RLG_Gmr12_Gm3-12	19318908	19320037	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr6_Gm3-46	RLC_Gmr6_Gm3-46	19325412	19327551	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr3_Gm3-40	RLG_Gmr3_Gm3-40	19326369	19327328	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-116	RLG_Gmr9_Gm3-116	19328428	19343556	LTR_INTACT	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLG_Gmr9_Gm3-117	RLG_Gmr9_Gm3-117	19348853	19350614	LTR_SOLO	0
GmTE1_Gm03	Gm03	19	GmTE1_Gm03_RLC_Gmr5_Gm3-73	RLC_Gmr5_Gm3-73	19362576	19364251	LTR_SOLO	0
